YearStart,LocationDesc,Topic,Question,Data_Value_Unit,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation,Longitude,Latitude
2019,California,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3600.0,3600.0,2800.0,4800.0,Race,Unknown,C1,T1,MD103,BOC04,RAC08,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2018,Kentucky,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5100.0,5100.0,4600.0,5500.0,Age,75+,C1,T2,MD203,BOC03,AGE08,21,POINT (-84.77497105 37.64597027),-84.77497105,37.64597027
2016,Rhode Island,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4000.0,4000.0,3100.0,5100.0,Gender,Female,C1,T2,MD203,BOC02,GEN02,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2019,Wyoming,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3300.0,3300.0,800.0,13300.0,Race,Other,C1,T1,MD103,BOC04,RAC07,56,POINT (-108.1098304 43.23554134),-108.1098304,43.23554134
2019,"Washington, DC",Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",6000.0,6000.0,4600.0,7900.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,11,POINT (-77.03196113 38.89037139),-77.03196113,38.89037139
2021,North Dakota,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T2,MD203,BOC04,RAC03,38,POINT (-100.118421 47.47531978),-100.118421,47.47531978
2018,Massachusetts,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5300.0,5300.0,5000.0,5600.0,Age,75+,C1,T2,MD203,BOC03,AGE08,25,POINT (-72.08269067 42.27687047),-72.08269067,42.27687047
2019,Hawaii,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",6400.0,6400.0,5300.0,7700.0,Age,75+,C1,T1,MD103,BOC03,AGE08,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2019,Idaho,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4700.0,4700.0,1200.0,18600.0,Race,Hispanic,C1,T1,MD103,BOC04,RAC04,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2018,Michigan,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5400.0,5400.0,3400.0,8500.0,Race,Non-Hispanic Asian,C1,T1,MD103,BOC04,RAC03,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2018,North Carolina,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4800.0,4800.0,4500.0,5100.0,Gender,Female,C1,T1,MD103,BOC02,GEN02,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2017,Minnesota,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4900.0,4900.0,4400.0,5500.0,Age,75+,C1,T2,MD203,BOC03,AGE08,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2019,West Virginia,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4900.0,4900.0,4400.0,5500.0,Age,75+,C1,T1,MD103,BOC03,AGE08,54,POINT (-80.71264013 38.6655102),-80.71264013,38.6655102
2018,Arizona,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",2800.0,2800.0,1300.0,5900.0,Race,Hispanic,C1,T1,MD103,BOC04,RAC04,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2019,Arkansas,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4200.0,4200.0,3800.0,4700.0,Age,75+,C1,T2,MD203,BOC03,AGE08,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2016,Oklahoma,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5200.0,5200.0,4900.0,5600.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,40,POINT (-97.52107021 35.47203136),-97.52107021,35.47203136
2018,Michigan,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4300.0,4300.0,4200.0,4600.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2020,New Hampshire,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5900.0,5900.0,5200.0,6700.0,Age,75+,C1,T1,MD103,BOC03,AGE08,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2017,New Jersey,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",2700.0,2700.0,1400.0,5200.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2016,Hawaii,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",6600.0,6600.0,4700.0,9300.0,Race,Non-Hispanic Asian,C1,T2,MD203,BOC04,RAC03,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2017,Arkansas,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4200.0,4200.0,3800.0,4600.0,Gender,Female,C1,T1,MD103,BOC02,GEN02,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2019,New Hampshire,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4300.0,4300.0,3900.0,4900.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2016,Delaware,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3700.0,3700.0,3000.0,4400.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2019,North Carolina,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5200.0,5200.0,5000.0,5500.0,Age,75+,C1,T1,MD103,BOC03,AGE08,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2016,New Hampshire,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4100.0,4100.0,3600.0,4600.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2019,Florida,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3300.0,3300.0,3100.0,3400.0,Gender,Female,C1,T1,MD103,BOC02,GEN02,12,POINT (-81.92896054 28.93204038),-81.92896054,28.93204038
2016,Massachusetts,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5200.0,5200.0,4900.0,5600.0,Age,75+,C1,T2,MD203,BOC03,AGE08,25,POINT (-72.08269067 42.27687047),-72.08269067,42.27687047
2016,Texas,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3500.0,3500.0,1900.0,6500.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,48,POINT (-99.42677021 31.82724041),-99.42677021,31.82724041
2021,Tennessee,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5500.0,5500.0,5100.0,6000.0,Age,75+,C1,T2,MD203,BOC03,AGE08,47,POINT (-85.77449091 35.68094058),-85.77449091,35.68094058
2017,California,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",6900.0,6900.0,6200.0,7800.0,Race,Other,C1,T1,MD103,BOC04,RAC07,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2021,Alaska,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",7700.0,7700.0,6300.0,9300.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2020,Pennsylvania,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4300.0,4300.0,4000.0,4600.0,Gender,Female,C1,T1,MD103,BOC02,GEN02,42,POINT (-77.86070029 40.79373015),-77.86070029,40.79373015
2016,Oklahoma,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",9100.0,9100.0,4300.0,19100.0,Race,Non-Hispanic Asian,C1,T1,MD103,BOC04,RAC03,40,POINT (-97.52107021 35.47203136),-97.52107021,35.47203136
2021,Louisiana,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",7100.0,7100.0,3000.0,17200.0,Race,Other,C1,T2,MD203,BOC04,RAC07,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2020,Utah,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3600.0,3600.0,3000.0,4200.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2018,New Hampshire,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",2700.0,2700.0,400.0,19200.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2020,Texas,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4600.0,4600.0,4300.0,4800.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,48,POINT (-99.42677021 31.82724041),-99.42677021,31.82724041
2020,Maine,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",6100.0,6100.0,5200.0,7100.0,Gender,Female,C1,T1,MD103,BOC02,GEN02,23,POINT (-68.98503134 45.25422889),-68.98503134,45.25422889
2021,Colorado,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3000.0,3000.0,1100.0,7900.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2019,Connecticut,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4900.0,4900.0,4500.0,5300.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2018,Maine,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5800.0,5800.0,5100.0,6600.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,23,POINT (-68.98503134 45.25422889),-68.98503134,45.25422889
2016,Maryland,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5300.0,5300.0,2800.0,10200.0,Race,Hispanic,C1,T1,MD103,BOC04,RAC04,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2019,South Carolina,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4400.0,4400.0,4200.0,4700.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,45,POINT (-81.04537121 33.9988213),-81.04537121,33.9988213
2016,Washington,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5100.0,5100.0,4600.0,5600.0,Gender,Female,C1,T2,MD203,BOC02,GEN02,53,POINT (-120.4700108 47.52227863),-120.4700108,47.52227863
2019,Delaware,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3000.0,3000.0,1800.0,4900.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2016,Idaho,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",1500.0,1500.0,200.0,10900.0,Race,Other,C1,T2,MD203,BOC04,RAC07,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2016,South Carolina,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3500.0,3500.0,900.0,14000.0,Race,Non-Hispanic Asian,C1,T1,MD103,BOC04,RAC03,45,POINT (-81.04537121 33.9988213),-81.04537121,33.9988213
2020,New York,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5800.0,5800.0,4600.0,7300.0,Race,Other,C1,T1,MD103,BOC04,RAC07,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2019,Pennsylvania,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3900.0,3900.0,3600.0,4100.0,Gender,Male,C1,T2,MD203,BOC02,GEN01,42,POINT (-77.86070029 40.79373015),-77.86070029,40.79373015
2018,Indiana,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4300.0,4300.0,1800.0,10300.0,Race,Other,C1,T2,MD203,BOC04,RAC07,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2018,Georgia,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",6100.0,6100.0,3500.0,10500.0,Race,Non-Hispanic Asian,C1,T1,MD103,BOC04,RAC03,13,POINT (-83.62758035 32.83968109),-83.62758035,32.83968109
2019,New Jersey,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3600.0,3600.0,2300.0,5500.0,Race,Other,C1,T2,MD203,BOC04,RAC07,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2018,Arizona,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",6100.0,6100.0,3900.0,9500.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2017,"Washington, DC",Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",6400.0,6400.0,5000.0,8100.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,11,POINT (-77.03196113 38.89037139),-77.03196113,38.89037139
2017,Arkansas,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4700.0,4700.0,4200.0,5200.0,Age,75+,C1,T2,MD203,BOC03,AGE08,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2021,Arizona,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5700.0,5700.0,3200.0,10000.0,Race,Hispanic,C1,T1,MD103,BOC04,RAC04,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2020,Texas,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",6400.0,6400.0,5000.0,8400.0,Race,Non-Hispanic Asian,C1,T1,MD103,BOC04,RAC03,48,POINT (-99.42677021 31.82724041),-99.42677021,31.82724041
2021,Oregon,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4400.0,4400.0,1800.0,10500.0,Race,Hispanic,C1,T1,MD103,BOC04,RAC04,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2018,New York,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5300.0,5300.0,4700.0,6000.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2017,Oregon,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5300.0,5300.0,3100.0,9200.0,Race,Other,C1,T1,MD103,BOC04,RAC07,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2018,New Mexico,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3000.0,3000.0,400.0,21500.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2017,Illinois,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3900.0,3900.0,2700.0,5600.0,Race,Other,C1,T1,MD103,BOC04,RAC07,17,POINT (-88.99771018 40.48501028),-88.99771018,40.48501028
2020,Florida,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3500.0,3500.0,3400.0,3600.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,12,POINT (-81.92896054 28.93204038),-81.92896054,28.93204038
2016,Utah,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5400.0,5400.0,4600.0,6400.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2020,Virginia,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",8000.0,8000.0,5700.0,11200.0,Race,Non-Hispanic Asian,C1,T1,MD103,BOC04,RAC03,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2019,Maine,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5000.0,5000.0,4200.0,5900.0,Gender,Female,C1,T2,MD203,BOC02,GEN02,23,POINT (-68.98503134 45.25422889),-68.98503134,45.25422889
2016,Alaska,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",7700.0,7700.0,5500.0,10900.0,Race,Other,C1,T1,MD103,BOC04,RAC07,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2018,Alaska,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",6000.0,6000.0,4800.0,7500.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2016,New Mexico,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5400.0,5400.0,4600.0,6300.0,Gender,Female,C1,T1,MD103,BOC02,GEN02,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2020,Arkansas,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",2100.0,2100.0,300.0,15100.0,Race,Hispanic,C1,T1,MD103,BOC04,RAC04,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2020,Massachusetts,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4600.0,4600.0,4200.0,5000.0,Gender,Male,C1,T2,MD203,BOC02,GEN01,25,POINT (-72.08269067 42.27687047),-72.08269067,42.27687047
2018,Virginia,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5000.0,5000.0,4700.0,5200.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2020,Florida,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3800.0,3800.0,3600.0,4000.0,Gender,Male,C1,T2,MD203,BOC02,GEN01,12,POINT (-81.92896054 28.93204038),-81.92896054,28.93204038
2019,Michigan,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",2700.0,2700.0,1700.0,4500.0,Race,Unknown,C1,T1,MD103,BOC04,RAC08,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2020,Wyoming,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4800.0,4800.0,3900.0,5900.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,56,POINT (-108.1098304 43.23554134),-108.1098304,43.23554134
2020,Mississippi,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5500.0,5500.0,5000.0,6100.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2017,West Virginia,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5000.0,5000.0,4400.0,5600.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,54,POINT (-80.71264013 38.6655102),-80.71264013,38.6655102
2017,Wisconsin,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",2700.0,2700.0,1000.0,7300.0,Race,Non-Hispanic Asian,C1,T1,MD103,BOC04,RAC03,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2020,Delaware,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3900.0,3900.0,1000.0,15700.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2018,Oregon,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",7400.0,7400.0,4500.0,12300.0,Race,Other,C1,T2,MD203,BOC04,RAC07,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2016,Connecticut,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5300.0,5300.0,4800.0,5800.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2020,Kansas,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5400.0,5400.0,3300.0,9000.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,20,POINT (-98.20078123 38.3477403),-98.20078123,38.3477403
2016,North Carolina,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",7300.0,7300.0,3700.0,14700.0,Race,Hispanic,C1,T2,MD203,BOC04,RAC04,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2018,Colorado,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4700.0,4700.0,2300.0,9400.0,Race,Hispanic,C1,T2,MD203,BOC04,RAC04,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2021,United States,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4800.0,4800.0,4800.0,4900.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,59,,,
2020,Arkansas,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",9400.0,9400.0,3000.0,29100.0,Race,Non-Hispanic Asian,C1,T2,MD203,BOC04,RAC03,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2019,Louisiana,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",700.0,700.0,100.0,5200.0,Race,Unknown,C1,T1,MD103,BOC04,RAC08,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2017,North Dakota,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T1,MD103,BOC04,RAC08,38,POINT (-100.118421 47.47531978),-100.118421,47.47531978
2016,Nebraska,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5000.0,5000.0,2400.0,10600.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2021,Iowa,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5200.0,5200.0,4700.0,5800.0,Age,75+,C1,T2,MD203,BOC03,AGE08,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2018,California,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3300.0,3300.0,2300.0,4700.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2019,Idaho,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3800.0,3800.0,500.0,27300.0,Race,Hispanic,C1,T2,MD203,BOC04,RAC04,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2019,Michigan,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4800.0,4800.0,4200.0,5400.0,Race,Non-Hispanic Black,C1,T1,MD103,BOC04,RAC02,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2019,Georgia,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3800.0,3800.0,1700.0,8400.0,Race,Hispanic,C1,T1,MD103,BOC04,RAC04,13,POINT (-83.62758035 32.83968109),-83.62758035,32.83968109
